user_id,age,location,content_liked,interest
4611,33,South Korea,News Articles,Health & Wellness
7662,36,Brazil,Financial Advice,Business
4070,35,Canada,Health Tips,Science
4398,47,Japan,Business Talks,Finance
9191,32,France,Financial Advice,Health & Wellness
6333,45,India,Political Debates,Science
1947,35,Japan,Political Debates,Cooking
2422,36,USA,Business Talks,Health & Wellness
1845,36,Brazil,Health Tips,Fitness
1894,48,Japan,Political Debates,Science
5076,48,South Korea,News Articles,Finance
8979,34,India,Health Tips,Fitness
6692,47,India,Business Talks,Fitness
8011,44,Canada,News Articles,Politics
6242,44,Japan,News Articles,Fitness
1267,43,India,Business Talks,Cooking
6069,37,South Korea,News Articles,Business
6414,42,Australia,Business Talks,Politics
4674,45,Brazil,Financial Advice,Fitness
6901,49,Australia,Documentaries,Fitness
1520,41,Australia,Business Talks,Cooking
7857,45,Australia,Financial Advice,Fitness
1606,42,Germany,News Articles,Cooking
5118,33,Japan,Health Tips,Politics
4992,47,USA,Political Debates,Cooking
3307,33,France,Business Talks,Finance
1660,49,France,Documentaries,Fitness
7804,34,Germany,Health Tips,Cooking
5488,33,Australia,Health Tips,Cooking
2606,46,India,Health Tips,Health & Wellness
1757,42,Germany,News Articles,Finance
2374,38,USA,Documentaries,Cooking
5644,47,South Korea,Health Tips,Cooking
2368,37,UK,Political Debates,Politics
3098,41,France,Political Debates,Fitness
7166,48,Brazil,Financial Advice,Science
7806,31,South Korea,News Articles,Science
4063,33,India,News Articles,Health & Wellness
9107,34,UK,News Articles,Cooking
5951,43,Brazil,Business Talks,Cooking
4151,36,Japan,Financial Advice,Business
9010,44,Canada,Financial Advice,Politics
2226,35,Australia,Documentaries,Health & Wellness
8161,46,India,Financial Advice,Cooking
1406,45,Japan,Health Tips,Business
2037,45,Japan,Business Talks,Science
1745,34,USA,Financial Advice,Finance
4779,38,South Korea,Political Debates,Business
4715,46,Japan,Business Talks,Finance
3562,46,USA,Financial Advice,Business
4445,34,India,Political Debates,Business
7225,43,Canada,Health Tips,Science
3102,43,Brazil,Political Debates,Health & Wellness
1939,32,Canada,Political Debates,Business
8445,33,France,Health Tips,Finance
5373,38,Brazil,Health Tips,Finance
1377,45,Canada,Health Tips,Finance
5260,41,UK,Documentaries,Politics
3492,39,Brazil,Documentaries,Science
553,37,Germany,Financial Advice,Fitness
270,43,Japan,Health Tips,Business
5871,32,India,Business Talks,Science
475,38,Japan,Business Talks,Health & Wellness
1761,37,USA,News Articles,Fitness
3399,42,Brazil,Documentaries,Finance
3562,49,Canada,Business Talks,Fitness
9817,37,France,Documentaries,Politics
3448,40,Canada,Financial Advice,Science
3792,46,Australia,News Articles,Politics
5336,33,India,News Articles,Fitness
2176,40,Germany,Business Talks,Science
7461,36,Australia,Financial Advice,Health & Wellness
9554,48,Germany,Political Debates,Health & Wellness
8188,48,USA,Political Debates,Finance
357,35,Canada,News Articles,Politics
9535,37,France,Financial Advice,Fitness
2905,32,South Korea,Health Tips,Fitness
6938,41,South Korea,Health Tips,Cooking
8516,43,USA,Documentaries,Science
1445,35,Brazil,Business Talks,Business
9699,36,Brazil,Business Talks,Science
7356,44,Brazil,Business Talks,Fitness
8284,42,South Korea,News Articles,Cooking
4941,34,Canada,Health Tips,Science
88,36,Germany,Political Debates,Finance
7421,40,Germany,Business Talks,Fitness
5230,48,UK,Financial Advice,Business
2612,45,Brazil,Financial Advice,Health & Wellness
8229,38,UK,News Articles,Fitness
5297,39,India,Documentaries,Health & Wellness
4201,35,France,Business Talks,Politics
1561,40,Germany,Political Debates,Cooking
6721,36,Australia,Financial Advice,Finance
6714,46,Canada,Documentaries,Health & Wellness
2410,33,USA,Business Talks,Cooking
27,40,USA,Health Tips,Finance
6208,41,France,Documentaries,Fitness
2948,41,Brazil,Political Debates,Politics
2412,47,Australia,Political Debates,Cooking
2925,34,Canada,Documentaries,Finance
8964,34,India,News Articles,Health & Wellness
2406,47,Canada,News Articles,Cooking
2989,39,Brazil,Health Tips,Cooking
1120,49,France,Business Talks,Politics
2902,35,India,News Articles,Business
4835,36,France,Financial Advice,Health & Wellness
7085,33,UK,News Articles,Health & Wellness
3783,31,Germany,Documentaries,Science
7222,46,Japan,Political Debates,Science
1124,41,France,Business Talks,Business
2590,43,Canada,Financial Advice,Fitness
8837,40,France,Political Debates,Finance
7040,33,Germany,Financial Advice,Finance
8567,39,South Korea,Political Debates,Health & Wellness
9046,42,Canada,Political Debates,Science
8009,44,Germany,Health Tips,Cooking
5426,31,France,Documentaries,Cooking
2806,48,Australia,Financial Advice,Health & Wellness
5143,47,Brazil,Business Talks,Science
4362,39,France,Financial Advice,Politics
435,39,USA,News Articles,Politics
1985,40,USA,News Articles,Science
9985,49,Canada,Political Debates,Science
1494,45,Canada,Health Tips,Business
3018,35,Canada,Political Debates,Cooking
1317,45,India,Business Talks,Business
3779,32,South Korea,News Articles,Business
7758,43,South Korea,Documentaries,Business
1973,46,South Korea,Health Tips,Cooking
4605,45,France,News Articles,Politics
5192,40,Canada,News Articles,Cooking
2094,44,India,Financial Advice,Fitness
3571,40,Brazil,News Articles,Science
706,44,UK,Health Tips,Finance
3769,39,Australia,Financial Advice,Business
8164,44,Brazil,Business Talks,Business
2808,33,UK,Political Debates,Health & Wellness
2391,46,Australia,Business Talks,Business
2445,32,India,Business Talks,Health & Wellness
2865,40,Canada,News Articles,Science
2219,33,Germany,News Articles,Fitness
2574,41,Canada,News Articles,Health & Wellness
9992,41,Canada,Financial Advice,Health & Wellness
714,43,Australia,Political Debates,Health & Wellness
7221,37,Japan,Health Tips,Cooking
9110,47,Canada,Political Debates,Finance
4052,32,South Korea,Documentaries,Finance
3763,42,Australia,Political Debates,Health & Wellness
9199,40,UK,Political Debates,Politics
6911,48,South Korea,Business Talks,Politics
1526,41,Australia,Documentaries,Health & Wellness
8780,46,India,News Articles,Fitness
5972,47,Brazil,Documentaries,Business
1599,49,Canada,Political Debates,Health & Wellness
7824,48,India,News Articles,Cooking
5569,33,Canada,Health Tips,Politics
6612,46,India,Business Talks,Cooking
6177,36,Japan,News Articles,Business
7724,42,India,Political Debates,Cooking
196,41,India,News Articles,Cooking
1107,45,USA,Documentaries,Science
719,45,USA,News Articles,Health & Wellness
5431,46,India,Health Tips,Science
8187,40,Japan,Documentaries,Cooking
8371,42,Canada,Political Debates,Science
3384,43,Brazil,Health Tips,Science
5492,34,USA,Financial Advice,Health & Wellness
1284,37,Australia,Political Debates,Business
4364,32,Germany,Business Talks,Politics
449,45,Canada,Financial Advice,Health & Wellness
9626,38,Germany,Health Tips,Health & Wellness
672,37,France,Documentaries,Finance
361,45,France,News Articles,Science
3902,44,Brazil,Financial Advice,Fitness
5678,38,UK,Health Tips,Health & Wellness
6071,42,Australia,Business Talks,Finance
9415,43,South Korea,Health Tips,Science
9362,41,Canada,News Articles,Politics
8686,47,Canada,Financial Advice,Science
6215,47,Canada,Documentaries,Cooking
7268,34,India,Health Tips,Finance
4832,38,Canada,News Articles,Business
1925,35,Brazil,Documentaries,Health & Wellness
6978,46,UK,Political Debates,Health & Wellness
4151,34,USA,Financial Advice,Politics
1221,45,France,Business Talks,Science
5975,42,Germany,Business Talks,Health & Wellness
7006,35,India,Political Debates,Health & Wellness
8897,46,USA,Documentaries,Health & Wellness
4954,44,Canada,News Articles,Fitness
9970,40,Japan,Business Talks,Politics
5497,37,USA,Political Debates,Cooking
972,43,Germany,News Articles,Science
9300,35,Australia,Health Tips,Business
3418,33,USA,Political Debates,Cooking
4152,45,France,Political Debates,Health & Wellness
7507,34,Japan,Financial Advice,Business
5674,45,Canada,Business Talks,Politics
6045,44,Japan,Financial Advice,Health & Wellness
5221,49,Australia,Financial Advice,Fitness
3081,43,France,Documentaries,Politics
4926,40,Germany,Financial Advice,Science
5246,35,Japan,Health Tips,Health & Wellness
2514,36,USA,Documentaries,Fitness
3053,34,India,Financial Advice,Politics
5244,32,USA,Political Debates,Science
5671,46,Canada,Documentaries,Finance
7576,48,France,Political Debates,Health & Wellness
3013,35,South Korea,Health Tips,Cooking
8549,34,UK,Business Talks,Science
7548,43,Australia,Documentaries,Science
5225,49,Japan,Political Debates,Finance
9788,32,USA,Financial Advice,Fitness
2605,43,USA,Business Talks,Health & Wellness
64,41,Japan,Health Tips,Health & Wellness
4028,34,Germany,Documentaries,Politics
3136,45,Australia,News Articles,Health & Wellness
7531,34,Germany,Business Talks,Science
2874,39,Australia,Documentaries,Politics
2468,37,France,Documentaries,Cooking
3960,49,India,Health Tips,Politics
4849,49,France,Documentaries,Politics
7873,36,South Korea,News Articles,Business
1322,36,Germany,Business Talks,Business
534,45,Germany,News Articles,Science
6695,45,Germany,News Articles,Finance
4908,39,Japan,Political Debates,Business
9901,34,Canada,Financial Advice,Finance
7421,48,South Korea,News Articles,Business
2922,48,Canada,Health Tips,Science
5680,35,Germany,Documentaries,Politics
4939,41,Japan,News Articles,Science
5048,35,Australia,Documentaries,Politics
7930,34,Germany,Health Tips,Science
6477,42,USA,News Articles,Science
9317,32,South Korea,Financial Advice,Politics
3401,43,Japan,Business Talks,Business
2205,40,UK,Political Debates,Politics
1629,39,Australia,Health Tips,Politics
9752,40,India,Political Debates,Science
2587,37,UK,Financial Advice,Science
956,34,France,Business Talks,Cooking
1998,49,India,Health Tips,Fitness
7210,40,UK,Political Debates,Fitness
9835,33,Australia,Documentaries,Cooking
6768,49,Brazil,Health Tips,Cooking
8814,32,Australia,Business Talks,Fitness
293,40,South Korea,Health Tips,Politics
2805,32,Canada,News Articles,Business
7829,32,Canada,Health Tips,Science
4015,47,France,Financial Advice,Cooking
8711,46,India,News Articles,Health & Wellness
9499,46,South Korea,Business Talks,Health & Wellness
6907,44,Germany,Political Debates,Science
3391,37,Australia,Health Tips,Cooking
4547,41,USA,Business Talks,Health & Wellness
5725,31,France,Health Tips,Health & Wellness
2028,41,India,Business Talks,Business
9082,34,Germany,Business Talks,Cooking
3985,37,India,Political Debates,Finance
5513,45,UK,Political Debates,Politics
7989,48,Brazil,Business Talks,Cooking
7276,42,Australia,Health Tips,Business
4627,47,Canada,Business Talks,Politics
6353,31,Japan,Political Debates,Fitness
5738,41,USA,Financial Advice,Politics
407,31,Brazil,Documentaries,Cooking
228,45,India,Documentaries,Science
6801,40,India,News Articles,Fitness
5824,37,India,Political Debates,Politics
514,32,Canada,Documentaries,Cooking
1833,40,Canada,Health Tips,Science
7138,34,Brazil,Political Debates,Cooking
3117,42,Japan,Business Talks,Business
7599,49,Japan,Documentaries,Fitness
1301,41,Germany,News Articles,Science
1359,38,France,Business Talks,Cooking
2124,48,France,Health Tips,Politics
1665,41,India,Business Talks,Finance
3949,41,India,Documentaries,Health & Wellness
215,43,UK,News Articles,Finance
1207,33,Japan,News Articles,Politics
4848,42,Japan,Financial Advice,Fitness
4750,33,India,Health Tips,Science
3,40,Brazil,Business Talks,Health & Wellness
1518,47,Canada,Business Talks,Health & Wellness
2380,32,South Korea,Health Tips,Business
849,47,Japan,News Articles,Science
521,46,Australia,Documentaries,Politics
6259,32,South Korea,Political Debates,Politics
4546,36,South Korea,Health Tips,Business
5198,40,India,Political Debates,Fitness
2158,40,Australia,Political Debates,Cooking
8135,38,Japan,News Articles,Business
8173,31,South Korea,News Articles,Finance
924,43,India,Financial Advice,Finance
2425,39,Canada,Health Tips,Fitness
2377,40,France,Political Debates,Politics
3548,45,Canada,Financial Advice,Science
122,35,India,Business Talks,Science
6631,46,Brazil,Documentaries,Finance
6724,43,UK,Health Tips,Finance
7422,48,India,Health Tips,Health & Wellness
5589,41,Australia,Business Talks,Health & Wellness
9850,39,Australia,News Articles,Cooking
8944,46,India,Business Talks,Fitness
1957,32,UK,Documentaries,Fitness
6227,32,Brazil,Political Debates,Science
7821,42,UK,News Articles,Business
7886,38,UK,News Articles,Finance
1016,39,Brazil,Business Talks,Health & Wellness
9168,42,India,Documentaries,Finance
9661,39,Canada,Health Tips,Politics
3748,40,Australia,Financial Advice,Fitness
74,32,France,Financial Advice,Politics
4629,46,South Korea,Political Debates,Finance
8777,37,India,Financial Advice,Fitness
1635,32,Canada,News Articles,Health & Wellness
5616,31,Australia,Financial Advice,Health & Wellness
5624,49,France,Health Tips,Science
5191,34,Brazil,Documentaries,Business
8200,32,France,Documentaries,Science
669,44,South Korea,Health Tips,Cooking
161,32,Australia,Financial Advice,Science
18,45,Brazil,Financial Advice,Business
2919,42,Australia,Business Talks,Health & Wellness
4833,35,Australia,Financial Advice,Cooking
4528,37,France,Financial Advice,Cooking
9898,40,France,Political Debates,Cooking
5133,44,Germany,Health Tips,Fitness
8663,44,Japan,News Articles,Science
4698,35,South Korea,Documentaries,Business
6261,48,UK,Political Debates,Business
6110,44,Canada,Political Debates,Fitness
1618,32,Brazil,Health Tips,Fitness
2426,42,Germany,Health Tips,Health & Wellness
4649,36,Brazil,Political Debates,Politics
8883,34,Brazil,Business Talks,Politics
8545,43,Brazil,Financial Advice,Science
5415,34,Canada,Financial Advice,Business
9012,44,France,Financial Advice,Health & Wellness
9086,46,Australia,Business Talks,Health & Wellness
2787,34,India,Documentaries,Business
5861,31,Germany,News Articles,Science
4881,43,Australia,Financial Advice,Fitness
2816,34,Australia,News Articles,Finance
5022,48,Brazil,Political Debates,Finance
2632,36,France,Health Tips,Business
6301,33,Canada,News Articles,Fitness
5363,43,USA,Documentaries,Science
5600,46,France,Health Tips,Fitness
4259,35,Australia,Financial Advice,Science
878,34,USA,News Articles,Finance
7165,38,Canada,News Articles,Health & Wellness
2409,49,Brazil,Health Tips,Politics
2335,44,France,Financial Advice,Science
4884,37,Australia,News Articles,Science
4175,44,Brazil,Documentaries,Business
4162,36,Germany,Health Tips,Health & Wellness
5100,42,France,Business Talks,Health & Wellness
3728,46,South Korea,Financial Advice,Cooking
8350,47,Australia,News Articles,Business
5707,43,Germany,Documentaries,Politics
2383,44,India,Documentaries,Fitness
7283,37,India,News Articles,Health & Wellness
9248,44,USA,Financial Advice,Finance
1329,45,UK,Documentaries,Cooking
3154,42,Brazil,Documentaries,Finance
5061,47,France,Documentaries,Politics
7530,39,USA,Financial Advice,Fitness
6450,45,Australia,News Articles,Cooking
360,42,Brazil,Documentaries,Cooking
8526,32,India,Documentaries,Finance
1418,35,South Korea,Business Talks,Science
5697,43,USA,Health Tips,Politics
879,38,Germany,Documentaries,Cooking
2885,44,Germany,Business Talks,Politics
7372,45,Australia,Political Debates,Cooking
1295,41,UK,Financial Advice,Fitness
9384,31,USA,Health Tips,Fitness
5717,33,South Korea,Documentaries,Finance
1272,47,Brazil,Business Talks,Science
2769,49,USA,Documentaries,Science
7802,44,Japan,Financial Advice,Fitness
6267,38,Brazil,Health Tips,Politics
6655,43,South Korea,Documentaries,Health & Wellness
6201,33,Brazil,Health Tips,Business
5944,35,France,Documentaries,Fitness
5557,39,Japan,Health Tips,Finance
6326,36,USA,Documentaries,Science
2299,32,Germany,Political Debates,Science
2931,43,Germany,Political Debates,Fitness
2140,35,Australia,Political Debates,Politics
9880,38,Australia,Political Debates,Cooking
2209,31,Australia,Documentaries,Cooking
9043,42,France,Documentaries,Fitness
6179,41,India,News Articles,Cooking
3775,37,Japan,News Articles,Cooking
8515,45,Brazil,Documentaries,Cooking
6897,41,France,Political Debates,Health & Wellness
5462,46,Australia,Health Tips,Politics
4836,33,Canada,Political Debates,Fitness
1076,44,USA,Documentaries,Science
5238,33,Japan,News Articles,Science
